Entity,Code,Date,Stay at home requirements (OxBSG)
Philippines,PHL,"Mar 14, 2020",0
Philippines,PHL,"Mar 15, 2020",2
Philippines,PHL,"Mar 16, 2020",2
Philippines,PHL,"Mar 17, 2020",2
Philippines,PHL,"Mar 18, 2020",3
Philippines,PHL,"Mar 19, 2020",3
Philippines,PHL,"Mar 20, 2020",3
Philippines,PHL,"Mar 21, 2020",3
Philippines,PHL,"Mar 22, 2020",3
Philippines,PHL,"Mar 23, 2020",3
Philippines,PHL,"Mar 24, 2020",3
Philippines,PHL,"Mar 25, 2020",3
Philippines,PHL,"Mar 26, 2020",3
Philippines,PHL,"Mar 27, 2020",3
Philippines,PHL,"Mar 28, 2020",3
Philippines,PHL,"Mar 29, 2020",3
Philippines,PHL,"Mar 30, 2020",3
Philippines,PHL,"Mar 31, 2020",3
Philippines,PHL,"Apr 1, 2020",3
Philippines,PHL,"Apr 2, 2020",3
Philippines,PHL,"Apr 3, 2020",3
Philippines,PHL,"Apr 4, 2020",3
Philippines,PHL,"Apr 5, 2020",3
Philippines,PHL,"Apr 6, 2020",3
Philippines,PHL,"Apr 7, 2020",3
Philippines,PHL,"Apr 8, 2020",3
Philippines,PHL,"Apr 9, 2020",3
Philippines,PHL,"Apr 10, 2020",3
Philippines,PHL,"Apr 11, 2020",3
Philippines,PHL,"Apr 12, 2020",3
Philippines,PHL,"Apr 13, 2020",3
Philippines,PHL,"Apr 14, 2020",3
Philippines,PHL,"Apr 15, 2020",3
Philippines,PHL,"Apr 16, 2020",3
Philippines,PHL,"Apr 17, 2020",3
Philippines,PHL,"Apr 18, 2020",3
Philippines,PHL,"Apr 19, 2020",3
Philippines,PHL,"Apr 20, 2020",3
Philippines,PHL,"Apr 21, 2020",3
Philippines,PHL,"Apr 22, 2020",3
Philippines,PHL,"Apr 23, 2020",3
Philippines,PHL,"Apr 24, 2020",3
Philippines,PHL,"Apr 25, 2020",3
Philippines,PHL,"Apr 26, 2020",3
Philippines,PHL,"Apr 27, 2020",3
Philippines,PHL,"Apr 28, 2020",3
Philippines,PHL,"Apr 29, 2020",3
Philippines,PHL,"Apr 30, 2020",3
Philippines,PHL,"May 1, 2020",2
Philippines,PHL,"May 2, 2020",2
Philippines,PHL,"May 3, 2020",2
Philippines,PHL,"May 4, 2020",2
Philippines,PHL,"May 5, 2020",2
Philippines,PHL,"May 6, 2020",2
Philippines,PHL,"May 7, 2020",2
Philippines,PHL,"May 8, 2020",2
Philippines,PHL,"May 9, 2020",2
Philippines,PHL,"May 10, 2020",2
Philippines,PHL,"May 11, 2020",2
Philippines,PHL,"May 12, 2020",2
Philippines,PHL,"May 13, 2020",2
Philippines,PHL,"May 14, 2020",2
Philippines,PHL,"May 15, 2020",2
Poland,POL,"Jan 1, 2020",0
Poland,POL,"Jan 2, 2020",0
Poland,POL,"Jan 3, 2020",0
Poland,POL,"Jan 4, 2020",0
Poland,POL,"Jan 5, 2020",0
Poland,POL,"Jan 6, 2020",0
Poland,POL,"Jan 7, 2020",0
Poland,POL,"Jan 8, 2020",0
Poland,POL,"Jan 9, 2020",0
Poland,POL,"Jan 10, 2020",0
Poland,POL,"Jan 11, 2020",0
Poland,POL,"Jan 12, 2020",0
Poland,POL,"Jan 13, 2020",0
Poland,POL,"Jan 14, 2020",0
Poland,POL,"Jan 15, 2020",0
Poland,POL,"Jan 16, 2020",0
Poland,POL,"Jan 17, 2020",0
Poland,POL,"Jan 18, 2020",0
Poland,POL,"Jan 19, 2020",0
Poland,POL,"Jan 20, 2020",0
Poland,POL,"Jan 21, 2020",0
Poland,POL,"Jan 22, 2020",0
Poland,POL,"Jan 23, 2020",0
Poland,POL,"Jan 24, 2020",0
Poland,POL,"Jan 25, 2020",0
Poland,POL,"Jan 26, 2020",0
Poland,POL,"Jan 27, 2020",0
Poland,POL,"Jan 28, 2020",0
Poland,POL,"Jan 29, 2020",0
Poland,POL,"Jan 30, 2020",0
Poland,POL,"Jan 31, 2020",0
Poland,POL,"Feb 1, 2020",0
Poland,POL,"Feb 2, 2020",0
Poland,POL,"Feb 3, 2020",0
Poland,POL,"Feb 4, 2020",0
Poland,POL,"Feb 5, 2020",0
Poland,POL,"Feb 6, 2020",0
Poland,POL,"Feb 7, 2020",0
Poland,POL,"Feb 8, 2020",0
Poland,POL,"Feb 9, 2020",0
Poland,POL,"Feb 10, 2020",0
Poland,POL,"Feb 11, 2020",0
Poland,POL,"Feb 12, 2020",0
Poland,POL,"Feb 13, 2020",0
Poland,POL,"Feb 14, 2020",0
Poland,POL,"Feb 15, 2020",0
Poland,POL,"Feb 16, 2020",0
Poland,POL,"Feb 17, 2020",0
Poland,POL,"Feb 18, 2020",0
Poland,POL,"Feb 19, 2020",0
Poland,POL,"Feb 20, 2020",0
Poland,POL,"Feb 21, 2020",0
Poland,POL,"Feb 22, 2020",0
Poland,POL,"Feb 23, 2020",0
Poland,POL,"Feb 24, 2020",0
Poland,POL,"Feb 25, 2020",0
Poland,POL,"Feb 26, 2020",0
Poland,POL,"Feb 27, 2020",0
Poland,POL,"Feb 28, 2020",0
Poland,POL,"Feb 29, 2020",0
Poland,POL,"Mar 1, 2020",0
Poland,POL,"Mar 2, 2020",0
Poland,POL,"Mar 3, 2020",0
Poland,POL,"Mar 4, 2020",0
Poland,POL,"Mar 5, 2020",0
Poland,POL,"Mar 6, 2020",0
Poland,POL,"Mar 7, 2020",0
Poland,POL,"Mar 8, 2020",0
Poland,POL,"Mar 9, 2020",0
Poland,POL,"Mar 10, 2020",0
Poland,POL,"Mar 11, 2020",0
Poland,POL,"Mar 12, 2020",0
Poland,POL,"Mar 13, 2020",0
Poland,POL,"Mar 14, 2020",0
Poland,POL,"Mar 15, 2020",0
Poland,POL,"Mar 16, 2020",0
Poland,POL,"Mar 17, 2020",0
Poland,POL,"Mar 18, 2020",0
Poland,POL,"Mar 19, 2020",0
Poland,POL,"Mar 20, 2020",0
Poland,POL,"Mar 21, 2020",0
Poland,POL,"Mar 22, 2020",0
Poland,POL,"Mar 23, 2020",0
Poland,POL,"Mar 24, 2020",0
Poland,POL,"Mar 25, 2020",0
Poland,POL,"Mar 26, 2020",0
Poland,POL,"Mar 27, 2020",0
Poland,POL,"Mar 28, 2020",0
Poland,POL,"Mar 29, 2020",0
Poland,POL,"Mar 30, 2020",0
Poland,POL,"Mar 31, 2020",2
Poland,POL,"Apr 1, 2020",2
Poland,POL,"Apr 2, 2020",2
Poland,POL,"Apr 3, 2020",2
Poland,POL,"Apr 4, 2020",2
Poland,POL,"Apr 5, 2020",2
Poland,POL,"Apr 6, 2020",2
Poland,POL,"Apr 7, 2020",2
Poland,POL,"Apr 8, 2020",2
Poland,POL,"Apr 9, 2020",1
Poland,POL,"Apr 10, 2020",1
Poland,POL,"Apr 11, 2020",1
Poland,POL,"Apr 12, 2020",1
Poland,POL,"Apr 13, 2020",1
Poland,POL,"Apr 14, 2020",1
Poland,POL,"Apr 15, 2020",1
Poland,POL,"Apr 16, 2020",1
Poland,POL,"Apr 17, 2020",1
Poland,POL,"Apr 18, 2020",1
Poland,POL,"Apr 19, 2020",1
Poland,POL,"Apr 20, 2020",1
Poland,POL,"Apr 21, 2020",1
Poland,POL,"Apr 22, 2020",1
Poland,POL,"Apr 23, 2020",1
Poland,POL,"Apr 24, 2020",1
Poland,POL,"Apr 25, 2020",1
Poland,POL,"Apr 26, 2020",1
Poland,POL,"Apr 27, 2020",1
Poland,POL,"Apr 28, 2020",1
Poland,POL,"Apr 29, 2020",1
Poland,POL,"Apr 30, 2020",1
Poland,POL,"May 1, 2020",1
Poland,POL,"May 2, 2020",1
Poland,POL,"May 3, 2020",1
Poland,POL,"May 4, 2020",1
Poland,POL,"May 5, 2020",1
Poland,POL,"May 6, 2020",1
Poland,POL,"May 7, 2020",1
Poland,POL,"May 8, 2020",1
Poland,POL,"May 9, 2020",1
Poland,POL,"May 10, 2020",1
Poland,POL,"May 11, 2020",1
Portugal,PRT,"Jan 1, 2020",0
Portugal,PRT,"Jan 2, 2020",0
Portugal,PRT,"Jan 3, 2020",0
Portugal,PRT,"Jan 4, 2020",0
Portugal,PRT,"Jan 5, 2020",0
Portugal,PRT,"Jan 6, 2020",0
Portugal,PRT,"Jan 7, 2020",0
Portugal,PRT,"Jan 8, 2020",0
Portugal,PRT,"Jan 9, 2020",0
Portugal,PRT,"Jan 10, 2020",0
Portugal,PRT,"Jan 11, 2020",0
Portugal,PRT,"Jan 12, 2020",0
Portugal,PRT,"Jan 13, 2020",0
Portugal,PRT,"Jan 14, 2020",0
Portugal,PRT,"Jan 15, 2020",0
Portugal,PRT,"Jan 16, 2020",0
Portugal,PRT,"Jan 17, 2020",0
Portugal,PRT,"Jan 18, 2020",0
Portugal,PRT,"Jan 19, 2020",0
Portugal,PRT,"Jan 20, 2020",0
Portugal,PRT,"Jan 21, 2020",0
Portugal,PRT,"Jan 22, 2020",0
Portugal,PRT,"Jan 23, 2020",0
Portugal,PRT,"Jan 24, 2020",0
Portugal,PRT,"Jan 25, 2020",0
Portugal,PRT,"Jan 26, 2020",0
Portugal,PRT,"Jan 27, 2020",0
Portugal,PRT,"Jan 28, 2020",0
Portugal,PRT,"Jan 29, 2020",0
Portugal,PRT,"Jan 30, 2020",0
Portugal,PRT,"Jan 31, 2020",0
Portugal,PRT,"Feb 1, 2020",0
Portugal,PRT,"Feb 2, 2020",0
Portugal,PRT,"Feb 3, 2020",0
Portugal,PRT,"Feb 4, 2020",0
Portugal,PRT,"Feb 5, 2020",0
Portugal,PRT,"Feb 6, 2020",0
Portugal,PRT,"Feb 7, 2020",0
Portugal,PRT,"Feb 8, 2020",0
Portugal,PRT,"Feb 9, 2020",0
Portugal,PRT,"Feb 10, 2020",0
Portugal,PRT,"Feb 11, 2020",0
Portugal,PRT,"Feb 12, 2020",0
Portugal,PRT,"Feb 13, 2020",0
Portugal,PRT,"Feb 14, 2020",0
Portugal,PRT,"Feb 15, 2020",0
Portugal,PRT,"Feb 16, 2020",0
Portugal,PRT,"Feb 17, 2020",0
Portugal,PRT,"Feb 18, 2020",0
Portugal,PRT,"Feb 19, 2020",0
Portugal,PRT,"Feb 20, 2020",0
Portugal,PRT,"Feb 21, 2020",0
Portugal,PRT,"Feb 22, 2020",0
Portugal,PRT,"Feb 23, 2020",0
Portugal,PRT,"Feb 24, 2020",0
Portugal,PRT,"Feb 25, 2020",0
Portugal,PRT,"Feb 26, 2020",0
Portugal,PRT,"Feb 27, 2020",0
Portugal,PRT,"Feb 28, 2020",0
Portugal,PRT,"Feb 29, 2020",0
Portugal,PRT,"Mar 1, 2020",0
Portugal,PRT,"Mar 2, 2020",0
Portugal,PRT,"Mar 3, 2020",0
Portugal,PRT,"Mar 4, 2020",0
Portugal,PRT,"Mar 5, 2020",0
Portugal,PRT,"Mar 6, 2020",0
Portugal,PRT,"Mar 7, 2020",0
Portugal,PRT,"Mar 8, 2020",0
Portugal,PRT,"Mar 9, 2020",0
Portugal,PRT,"Mar 10, 2020",0
Portugal,PRT,"Mar 11, 2020",0
Portugal,PRT,"Mar 12, 2020",0
Portugal,PRT,"Mar 13, 2020",0
Portugal,PRT,"Mar 14, 2020",0
Portugal,PRT,"Mar 15, 2020",0
Portugal,PRT,"Mar 16, 2020",0
Portugal,PRT,"Mar 17, 2020",0
Portugal,PRT,"Mar 18, 2020",0
Portugal,PRT,"Mar 19, 2020",2
Portugal,PRT,"Mar 20, 2020",2
Portugal,PRT,"Mar 21, 2020",2
Portugal,PRT,"Mar 22, 2020",2
Portugal,PRT,"Mar 23, 2020",2
Portugal,PRT,"Mar 24, 2020",2
Portugal,PRT,"Mar 25, 2020",2
Portugal,PRT,"Mar 26, 2020",2
Portugal,PRT,"Mar 27, 2020",2
Portugal,PRT,"Mar 28, 2020",2
Portugal,PRT,"Mar 29, 2020",2
Portugal,PRT,"Mar 30, 2020",2
Portugal,PRT,"Mar 31, 2020",2
Portugal,PRT,"Apr 1, 2020",2
Portugal,PRT,"Apr 2, 2020",2
Portugal,PRT,"Apr 3, 2020",2
Portugal,PRT,"Apr 4, 2020",2
Portugal,PRT,"Apr 5, 2020",2
Portugal,PRT,"Apr 6, 2020",2
Portugal,PRT,"Apr 7, 2020",2
Portugal,PRT,"Apr 8, 2020",2
Portugal,PRT,"Apr 9, 2020",2
Portugal,PRT,"Apr 10, 2020",2
Portugal,PRT,"Apr 11, 2020",2
Portugal,PRT,"Apr 12, 2020",2
Portugal,PRT,"Apr 13, 2020",2
Portugal,PRT,"Apr 14, 2020",2
Portugal,PRT,"Apr 15, 2020",2
Portugal,PRT,"Apr 16, 2020",2
Portugal,PRT,"Apr 17, 2020",2
Portugal,PRT,"Apr 18, 2020",2
Portugal,PRT,"Apr 19, 2020",2
Portugal,PRT,"Apr 20, 2020",2
Portugal,PRT,"Apr 21, 2020",2
Portugal,PRT,"Apr 22, 2020",2
Portugal,PRT,"Apr 23, 2020",2
Portugal,PRT,"Apr 24, 2020",2
Portugal,PRT,"Apr 25, 2020",2
Portugal,PRT,"Apr 26, 2020",2
Portugal,PRT,"Apr 27, 2020",2
Portugal,PRT,"Apr 28, 2020",2
Portugal,PRT,"Apr 29, 2020",2
Portugal,PRT,"Apr 30, 2020",2
Portugal,PRT,"May 1, 2020",2
Portugal,PRT,"May 2, 2020",2
Portugal,PRT,"May 3, 2020",2
Portugal,PRT,"May 4, 2020",1
Portugal,PRT,"May 5, 2020",1
Portugal,PRT,"May 6, 2020",1
Portugal,PRT,"May 7, 2020",1
Portugal,PRT,"May 8, 2020",1
Portugal,PRT,"May 9, 2020",1
Portugal,PRT,"May 10, 2020",1
Portugal,PRT,"May 11, 2020",1
Portugal,PRT,"May 12, 2020",1
Portugal,PRT,"May 13, 2020",1
Portugal,PRT,"May 14, 2020",1
Portugal,PRT,"May 15, 2020",1
Portugal,PRT,"May 16, 2020",1
Portugal,PRT,"May 17, 2020",1
Portugal,PRT,"May 18, 2020",1
Portugal,PRT,"May 19, 2020",1
Portugal,PRT,"May 20, 2020",1
Portugal,PRT,"May 21, 2020",1
Puerto Rico,PRI,"Jan 1, 2020",0
Puerto Rico,PRI,"Jan 2, 2020",0
Puerto Rico,PRI,"Jan 3, 2020",0
Puerto Rico,PRI,"Jan 4, 2020",0
Puerto Rico,PRI,"Jan 5, 2020",0
Puerto Rico,PRI,"Jan 6, 2020",0
Puerto Rico,PRI,"Jan 7, 2020",0
Puerto Rico,PRI,"Jan 8, 2020",0
Puerto Rico,PRI,"Jan 9, 2020",0
Puerto Rico,PRI,"Jan 10, 2020",0
Puerto Rico,PRI,"Jan 11, 2020",0
Puerto Rico,PRI,"Jan 12, 2020",0
Puerto Rico,PRI,"Jan 13, 2020",0
Puerto Rico,PRI,"Jan 14, 2020",0
Puerto Rico,PRI,"Jan 15, 2020",0
Puerto Rico,PRI,"Jan 16, 2020",0
Puerto Rico,PRI,"Jan 17, 2020",0
Puerto Rico,PRI,"Jan 18, 2020",0
Puerto Rico,PRI,"Jan 19, 2020",0
Puerto Rico,PRI,"Jan 20, 2020",0
Puerto Rico,PRI,"Jan 21, 2020",0
Puerto Rico,PRI,"Jan 22, 2020",0
Puerto Rico,PRI,"Jan 23, 2020",0
Puerto Rico,PRI,"Jan 24, 2020",0
Puerto Rico,PRI,"Jan 25, 2020",0
Puerto Rico,PRI,"Jan 26, 2020",0
Puerto Rico,PRI,"Jan 27, 2020",0
Puerto Rico,PRI,"Jan 28, 2020",0
Puerto Rico,PRI,"Jan 29, 2020",0
Puerto Rico,PRI,"Jan 30, 2020",0
Puerto Rico,PRI,"Jan 31, 2020",0
Puerto Rico,PRI,"Feb 1, 2020",0
Puerto Rico,PRI,"Feb 2, 2020",0
Puerto Rico,PRI,"Feb 3, 2020",0
Puerto Rico,PRI,"Feb 4, 2020",0
Puerto Rico,PRI,"Feb 5, 2020",0
Puerto Rico,PRI,"Feb 6, 2020",0
Puerto Rico,PRI,"Feb 7, 2020",0
Puerto Rico,PRI,"Feb 8, 2020",0
Puerto Rico,PRI,"Feb 9, 2020",0
Puerto Rico,PRI,"Feb 10, 2020",0
Puerto Rico,PRI,"Feb 11, 2020",0
Puerto Rico,PRI,"Feb 12, 2020",0
Puerto Rico,PRI,"Feb 13, 2020",0
Puerto Rico,PRI,"Feb 14, 2020",0
Puerto Rico,PRI,"Feb 15, 2020",0
Puerto Rico,PRI,"Feb 16, 2020",0
Puerto Rico,PRI,"Feb 17, 2020",0
Puerto Rico,PRI,"Feb 18, 2020",0
Puerto Rico,PRI,"Feb 19, 2020",0
Puerto Rico,PRI,"Feb 20, 2020",0
Puerto Rico,PRI,"Feb 21, 2020",0
Puerto Rico,PRI,"Feb 22, 2020",0
Puerto Rico,PRI,"Feb 23, 2020",0
Puerto Rico,PRI,"Feb 24, 2020",0
Puerto Rico,PRI,"Feb 25, 2020",0
Puerto Rico,PRI,"Feb 26, 2020",0
Puerto Rico,PRI,"Feb 27, 2020",0
Puerto Rico,PRI,"Feb 28, 2020",0
Puerto Rico,PRI,"Feb 29, 2020",0
Puerto Rico,PRI,"Mar 1, 2020",0
Puerto Rico,PRI,"Mar 2, 2020",0
Puerto Rico,PRI,"Mar 3, 2020",0
Puerto Rico,PRI,"Mar 4, 2020",0
Puerto Rico,PRI,"Mar 5, 2020",0
Puerto Rico,PRI,"Mar 6, 2020",0
Puerto Rico,PRI,"Mar 7, 2020",0
Puerto Rico,PRI,"Mar 8, 2020",0
Puerto Rico,PRI,"Mar 9, 2020",0
Puerto Rico,PRI,"Mar 10, 2020",0
Puerto Rico,PRI,"Mar 11, 2020",0
Puerto Rico,PRI,"Mar 12, 2020",0
Puerto Rico,PRI,"Mar 13, 2020",0
Puerto Rico,PRI,"Mar 14, 2020",0
Puerto Rico,PRI,"Mar 15, 2020",2
Puerto Rico,PRI,"Mar 16, 2020",2
Puerto Rico,PRI,"Mar 17, 2020",2
Puerto Rico,PRI,"Mar 18, 2020",2
Puerto Rico,PRI,"Mar 19, 2020",2
Puerto Rico,PRI,"Mar 20, 2020",2
Puerto Rico,PRI,"Mar 21, 2020",2
Puerto Rico,PRI,"Mar 22, 2020",2
Puerto Rico,PRI,"Mar 23, 2020",2
Puerto Rico,PRI,"Mar 24, 2020",2
Puerto Rico,PRI,"Mar 25, 2020",2
Puerto Rico,PRI,"Mar 26, 2020",2
Puerto Rico,PRI,"Mar 27, 2020",2
Puerto Rico,PRI,"Mar 28, 2020",2
Puerto Rico,PRI,"Mar 29, 2020",2
Puerto Rico,PRI,"Mar 30, 2020",2
Puerto Rico,PRI,"Mar 31, 2020",2
Puerto Rico,PRI,"Apr 1, 2020",2
Puerto Rico,PRI,"Apr 2, 2020",2
Puerto Rico,PRI,"Apr 3, 2020",2
Puerto Rico,PRI,"Apr 4, 2020",2
Puerto Rico,PRI,"Apr 5, 2020",2
Puerto Rico,PRI,"Apr 6, 2020",2
Puerto Rico,PRI,"Apr 7, 2020",2
Puerto Rico,PRI,"Apr 8, 2020",2
Puerto Rico,PRI,"Apr 9, 2020",2
Puerto Rico,PRI,"Apr 10, 2020",2
Puerto Rico,PRI,"Apr 11, 2020",2
Puerto Rico,PRI,"Apr 12, 2020",2
Puerto Rico,PRI,"Apr 13, 2020",2
Puerto Rico,PRI,"Apr 14, 2020",2
Puerto Rico,PRI,"Apr 15, 2020",3
Puerto Rico,PRI,"Apr 16, 2020",3
Puerto Rico,PRI,"Apr 17, 2020",3
Puerto Rico,PRI,"Apr 18, 2020",3
Puerto Rico,PRI,"Apr 19, 2020",3
Puerto Rico,PRI,"Apr 20, 2020",3
Puerto Rico,PRI,"Apr 21, 2020",3
Puerto Rico,PRI,"Apr 22, 2020",3
Puerto Rico,PRI,"Apr 23, 2020",3
Puerto Rico,PRI,"Apr 24, 2020",3
Puerto Rico,PRI,"Apr 25, 2020",3
Puerto Rico,PRI,"Apr 26, 2020",3
Puerto Rico,PRI,"Apr 27, 2020",3
Puerto Rico,PRI,"Apr 28, 2020",3
Puerto Rico,PRI,"Apr 29, 2020",3
Puerto Rico,PRI,"Apr 30, 2020",3
Puerto Rico,PRI,"May 1, 2020",3
Puerto Rico,PRI,"May 2, 2020",3
Puerto Rico,PRI,"May 3, 2020",3
Puerto Rico,PRI,"May 4, 2020",3
Puerto Rico,PRI,"May 5, 2020",3
Puerto Rico,PRI,"May 6, 2020",3
Puerto Rico,PRI,"May 7, 2020",3
Puerto Rico,PRI,"May 8, 2020",3
Puerto Rico,PRI,"May 9, 2020",3
Puerto Rico,PRI,"May 10, 2020",3
Puerto Rico,PRI,"May 11, 2020",3
Puerto Rico,PRI,"May 12, 2020",3
Puerto Rico,PRI,"May 13, 2020",3
Puerto Rico,PRI,"May 14, 2020",3
Puerto Rico,PRI,"May 15, 2020",3
Puerto Rico,PRI,"May 16, 2020",3
Puerto Rico,PRI,"May 17, 2020",3
Puerto Rico,PRI,"May 18, 2020",3
Puerto Rico,PRI,"May 19, 2020",3
Puerto Rico,PRI,"May 20, 2020",3
Puerto Rico,PRI,"May 21, 2020",3
Qatar,QAT,"Jan 1, 2020",0
Qatar,QAT,"Jan 2, 2020",0
Qatar,QAT,"Jan 3, 2020",0
Qatar,QAT,"Jan 4, 2020",0
Qatar,QAT,"Jan 5, 2020",0
Qatar,QAT,"Jan 6, 2020",0
Qatar,QAT,"Jan 7, 2020",0
Qatar,QAT,"Jan 8, 2020",0
Qatar,QAT,"Jan 9, 2020",0
Qatar,QAT,"Jan 10, 2020",0
Qatar,QAT,"Jan 11, 2020",0
Qatar,QAT,"Jan 12, 2020",0
Qatar,QAT,"Jan 13, 2020",0
Qatar,QAT,"Jan 14, 2020",0
Qatar,QAT,"Jan 15, 2020",0
Qatar,QAT,"Jan 16, 2020",0
Qatar,QAT,"Jan 17, 2020",0
Qatar,QAT,"Jan 18, 2020",0
Qatar,QAT,"Jan 19, 2020",0
Qatar,QAT,"Jan 20, 2020",0
Qatar,QAT,"Jan 21, 2020",0
Qatar,QAT,"Jan 22, 2020",0
Qatar,QAT,"Jan 23, 2020",0
Qatar,QAT,"Jan 24, 2020",0
Qatar,QAT,"Jan 25, 2020",0
Qatar,QAT,"Jan 26, 2020",0
Qatar,QAT,"Jan 27, 2020",0
Qatar,QAT,"Jan 28, 2020",0
Qatar,QAT,"Jan 29, 2020",0
Qatar,QAT,"Jan 30, 2020",0
Qatar,QAT,"Jan 31, 2020",0
Qatar,QAT,"Feb 1, 2020",0
Qatar,QAT,"Feb 2, 2020",0
Qatar,QAT,"Feb 3, 2020",0
Qatar,QAT,"Feb 4, 2020",0
Qatar,QAT,"Feb 5, 2020",0
Qatar,QAT,"Feb 6, 2020",0
Qatar,QAT,"Feb 7, 2020",0
Qatar,QAT,"Feb 8, 2020",0
Qatar,QAT,"Feb 9, 2020",0
Qatar,QAT,"Feb 10, 2020",0
Qatar,QAT,"Feb 11, 2020",0
Qatar,QAT,"Feb 12, 2020",0
Qatar,QAT,"Feb 13, 2020",0
Qatar,QAT,"Feb 14, 2020",0
Qatar,QAT,"Feb 15, 2020",0
Qatar,QAT,"Feb 16, 2020",0
Qatar,QAT,"Feb 17, 2020",0
Qatar,QAT,"Feb 18, 2020",0
Qatar,QAT,"Feb 19, 2020",0
Qatar,QAT,"Feb 20, 2020",0
Qatar,QAT,"Feb 21, 2020",0
Qatar,QAT,"Feb 22, 2020",0
Qatar,QAT,"Feb 23, 2020",0
Qatar,QAT,"Feb 24, 2020",0
Qatar,QAT,"Feb 25, 2020",0
Qatar,QAT,"Feb 26, 2020",0
Qatar,QAT,"Feb 27, 2020",0
Qatar,QAT,"Feb 28, 2020",0
Qatar,QAT,"Feb 29, 2020",0
Qatar,QAT,"Mar 1, 2020",0
Qatar,QAT,"Mar 2, 2020",0
Qatar,QAT,"Mar 3, 2020",0
Qatar,QAT,"Mar 4, 2020",0
Qatar,QAT,"Mar 5, 2020",0
Qatar,QAT,"Mar 6, 2020",0
Qatar,QAT,"Mar 7, 2020",0
Qatar,QAT,"Mar 8, 2020",0
Qatar,QAT,"Mar 9, 2020",0
Qatar,QAT,"Mar 10, 2020",0
Qatar,QAT,"Mar 11, 2020",0
Qatar,QAT,"Mar 12, 2020",0
Qatar,QAT,"Mar 13, 2020",0
Qatar,QAT,"Mar 14, 2020",0
Qatar,QAT,"Mar 15, 2020",0
Qatar,QAT,"Mar 16, 2020",0
Qatar,QAT,"Mar 17, 2020",2
Qatar,QAT,"Mar 18, 2020",2
Qatar,QAT,"Mar 19, 2020",2
Qatar,QAT,"Mar 20, 2020",2
Qatar,QAT,"Mar 21, 2020",2
Qatar,QAT,"Mar 22, 2020",2
Qatar,QAT,"Mar 23, 2020",2
Qatar,QAT,"Mar 24, 2020",2
Qatar,QAT,"Mar 25, 2020",2
Qatar,QAT,"Mar 26, 2020",2
Qatar,QAT,"Mar 27, 2020",2
Qatar,QAT,"Mar 28, 2020",2
Qatar,QAT,"Mar 29, 2020",2
Qatar,QAT,"Mar 30, 2020",2
Qatar,QAT,"Mar 31, 2020",2
Qatar,QAT,"Apr 1, 2020",2
Qatar,QAT,"Apr 2, 2020",2
Qatar,QAT,"Apr 3, 2020",2
Qatar,QAT,"Apr 4, 2020",2
Qatar,QAT,"Apr 5, 2020",2
Qatar,QAT,"Apr 6, 2020",2
Qatar,QAT,"Apr 7, 2020",2
Qatar,QAT,"Apr 8, 2020",2
Qatar,QAT,"Apr 9, 2020",2
Qatar,QAT,"Apr 10, 2020",2
Qatar,QAT,"Apr 11, 2020",2
Qatar,QAT,"Apr 12, 2020",2
Qatar,QAT,"Apr 13, 2020",2
Qatar,QAT,"Apr 14, 2020",2
Qatar,QAT,"Apr 15, 2020",2
Qatar,QAT,"Apr 16, 2020",2
Qatar,QAT,"Apr 17, 2020",2
Qatar,QAT,"Apr 18, 2020",2
Qatar,QAT,"Apr 19, 2020",2
Qatar,QAT,"Apr 20, 2020",2
Qatar,QAT,"Apr 21, 2020",2
Qatar,QAT,"Apr 22, 2020",2
Qatar,QAT,"Apr 23, 2020",2
Qatar,QAT,"Apr 24, 2020",2
Qatar,QAT,"Apr 25, 2020",2
Qatar,QAT,"Apr 26, 2020",2
Qatar,QAT,"Apr 27, 2020",2
Qatar,QAT,"Apr 28, 2020",2
Qatar,QAT,"Apr 29, 2020",2
Qatar,QAT,"Apr 30, 2020",2
Qatar,QAT,"May 1, 2020",2
Qatar,QAT,"May 2, 2020",2
Qatar,QAT,"May 3, 2020",2
Qatar,QAT,"May 4, 2020",2
Qatar,QAT,"May 5, 2020",2
Qatar,QAT,"May 6, 2020",2
Qatar,QAT,"May 7, 2020",2
Qatar,QAT,"May 8, 2020",2
Qatar,QAT,"May 9, 2020",2
Qatar,QAT,"May 10, 2020",2
Qatar,QAT,"May 11, 2020",2
Qatar,QAT,"May 12, 2020",2
Qatar,QAT,"May 13, 2020",2
Qatar,QAT,"May 14, 2020",2
Qatar,QAT,"May 15, 2020",2
Qatar,QAT,"May 16, 2020",2
Qatar,QAT,"May 17, 2020",2
Romania,ROU,"Jan 1, 2020",0
Romania,ROU,"Jan 2, 2020",0
Romania,ROU,"Jan 3, 2020",0
Romania,ROU,"Jan 4, 2020",0
Romania,ROU,"Jan 5, 2020",0
Romania,ROU,"Jan 6, 2020",0
Romania,ROU,"Jan 7, 2020",0
Romania,ROU,"Jan 8, 2020",0
Romania,ROU,"Jan 9, 2020",0
Romania,ROU,"Jan 10, 2020",0
Romania,ROU,"Jan 11, 2020",0
Romania,ROU,"Jan 12, 2020",0
Romania,ROU,"Jan 13, 2020",0
Romania,ROU,"Jan 14, 2020",0
Romania,ROU,"Jan 15, 2020",0
Romania,ROU,"Jan 16, 2020",0
Romania,ROU,"Jan 17, 2020",0
Romania,ROU,"Jan 18, 2020",0
Romania,ROU,"Jan 19, 2020",0
